id,category,slot,n_claims,correct_claims,accuracy
hidden_premise-0503,hidden_premise,time,1,0,0.0
hidden_premise-0503,hidden_premise,validity,1,0,0.0
hidden_premise-0503,hidden_premise,scope,1,0,0.0
hidden_premise-0503,hidden_premise,modality,1,1,1.0
hidden_premise-0503,hidden_premise,source_status,1,0,0.0
hidden_premise-0503,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0503,hidden_premise,world,1,1,1.0
hidden_premise-0504,hidden_premise,actor,1,0,0.0
hidden_premise-0504,hidden_premise,event,1,1,1.0
hidden_premise-0504,hidden_premise,time,1,0,0.0
hidden_premise-0504,hidden_premise,validity,1,0,0.0
hidden_premise-0504,hidden_premise,scope,1,0,0.0
hidden_premise-0504,hidden_premise,modality,1,1,1.0
hidden_premise-0504,hidden_premise,source_status,1,0,0.0
hidden_premise-0504,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0504,hidden_premise,world,1,1,1.0
hidden_premise-0505,hidden_premise,actor,1,0,0.0
hidden_premise-0505,hidden_premise,event,1,1,1.0
hidden_premise-0505,hidden_premise,time,1,0,0.0
hidden_premise-0505,hidden_premise,validity,1,0,0.0
hidden_premise-0505,hidden_premise,scope,1,0,0.0
hidden_premise-0505,hidden_premise,modality,1,1,1.0
hidden_premise-0505,hidden_premise,source_status,1,0,0.0
hidden_premise-0505,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0505,hidden_premise,world,1,1,1.0
hidden_premise-0506,hidden_premise,actor,1,0,0.0
hidden_premise-0506,hidden_premise,event,1,1,1.0
hidden_premise-0506,hidden_premise,time,1,0,0.0
hidden_premise-0506,hidden_premise,validity,1,0,0.0
hidden_premise-0506,hidden_premise,scope,1,0,0.0
hidden_premise-0506,hidden_premise,modality,1,1,1.0
hidden_premise-0506,hidden_premise,source_status,1,0,0.0
hidden_premise-0506,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0506,hidden_premise,world,1,1,1.0
hidden_premise-0507,hidden_premise,actor,1,0,0.0
hidden_premise-0507,hidden_premise,event,1,1,1.0
hidden_premise-0507,hidden_premise,time,1,0,0.0
hidden_premise-0507,hidden_premise,validity,1,0,0.0
hidden_premise-0507,hidden_premise,scope,1,0,0.0
hidden_premise-0507,hidden_premise,modality,1,1,1.0
hidden_premise-0507,hidden_premise,source_status,1,0,0.0
hidden_premise-0507,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0507,hidden_premise,world,1,1,1.0
hidden_premise-0508,hidden_premise,actor,1,0,0.0
hidden_premise-0508,hidden_premise,event,1,1,1.0
hidden_premise-0508,hidden_premise,time,1,0,0.0
hidden_premise-0508,hidden_premise,validity,1,0,0.0
hidden_premise-0508,hidden_premise,scope,1,0,0.0
hidden_premise-0508,hidden_premise,modality,1,1,1.0
hidden_premise-0508,hidden_premise,source_status,1,0,0.0
hidden_premise-0508,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0508,hidden_premise,world,1,1,1.0
hidden_premise-0509,hidden_premise,actor,1,0,0.0
hidden_premise-0509,hidden_premise,event,1,1,1.0
hidden_premise-0509,hidden_premise,time,1,0,0.0
hidden_premise-0509,hidden_premise,validity,1,0,0.0
hidden_premise-0509,hidden_premise,scope,1,0,0.0
hidden_premise-0509,hidden_premise,modality,1,1,1.0
hidden_premise-0509,hidden_premise,source_status,1,0,0.0
hidden_premise-0509,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0509,hidden_premise,world,1,1,1.0
hidden_premise-0510,hidden_premise,actor,1,0,0.0
hidden_premise-0510,hidden_premise,event,1,1,1.0
hidden_premise-0510,hidden_premise,time,1,0,0.0
hidden_premise-0510,hidden_premise,validity,1,0,0.0
hidden_premise-0510,hidden_premise,scope,1,0,0.0
hidden_premise-0510,hidden_premise,modality,1,1,1.0
hidden_premise-0510,hidden_premise,source_status,1,0,0.0
hidden_premise-0510,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0510,hidden_premise,world,1,1,1.0
hidden_premise-0511,hidden_premise,actor,1,0,0.0
hidden_premise-0511,hidden_premise,event,1,1,1.0
hidden_premise-0511,hidden_premise,time,1,0,0.0
hidden_premise-0511,hidden_premise,validity,1,0,0.0
hidden_premise-0511,hidden_premise,scope,1,0,0.0
hidden_premise-0511,hidden_premise,modality,1,1,1.0
hidden_premise-0511,hidden_premise,source_status,1,0,0.0
hidden_premise-0511,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0511,hidden_premise,world,1,1,1.0
hidden_premise-0512,hidden_premise,actor,1,0,0.0
hidden_premise-0512,hidden_premise,event,1,1,1.0
hidden_premise-0512,hidden_premise,time,1,0,0.0
hidden_premise-0512,hidden_premise,validity,1,0,0.0
hidden_premise-0512,hidden_premise,scope,1,0,0.0
hidden_premise-0512,hidden_premise,modality,1,1,1.0
hidden_premise-0512,hidden_premise,source_status,1,0,0.0
hidden_premise-0512,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0512,hidden_premise,world,1,1,1.0
hidden_premise-0513,hidden_premise,actor,1,0,0.0
hidden_premise-0513,hidden_premise,event,1,1,1.0
hidden_premise-0513,hidden_premise,time,1,0,0.0
hidden_premise-0513,hidden_premise,validity,1,0,0.0
hidden_premise-0513,hidden_premise,scope,1,0,0.0
hidden_premise-0513,hidden_premise,modality,1,1,1.0
hidden_premise-0513,hidden_premise,source_status,1,0,0.0
hidden_premise-0513,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0513,hidden_premise,world,1,1,1.0
hidden_premise-0514,hidden_premise,actor,1,0,0.0
hidden_premise-0514,hidden_premise,event,1,1,1.0
hidden_premise-0514,hidden_premise,time,1,0,0.0
hidden_premise-0514,hidden_premise,validity,1,0,0.0
hidden_premise-0514,hidden_premise,scope,1,0,0.0
hidden_premise-0514,hidden_premise,modality,1,1,1.0
hidden_premise-0514,hidden_premise,source_status,1,0,0.0
hidden_premise-0514,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0514,hidden_premise,world,1,1,1.0
hidden_premise-0515,hidden_premise,actor,1,0,0.0
hidden_premise-0515,hidden_premise,event,1,1,1.0
hidden_premise-0515,hidden_premise,time,1,0,0.0
hidden_premise-0515,hidden_premise,validity,1,0,0.0
hidden_premise-0515,hidden_premise,scope,1,0,0.0
hidden_premise-0515,hidden_premise,modality,1,1,1.0
hidden_premise-0515,hidden_premise,source_status,1,0,0.0
hidden_premise-0515,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0515,hidden_premise,world,1,1,1.0
hidden_premise-0516,hidden_premise,actor,1,0,0.0
hidden_premise-0516,hidden_premise,event,1,1,1.0
hidden_premise-0516,hidden_premise,time,1,0,0.0
hidden_premise-0516,hidden_premise,validity,1,0,0.0
hidden_premise-0516,hidden_premise,scope,1,0,0.0
hidden_premise-0516,hidden_premise,modality,1,1,1.0
hidden_premise-0516,hidden_premise,source_status,1,0,0.0
hidden_premise-0516,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0516,hidden_premise,world,1,1,1.0
hidden_premise-0517,hidden_premise,actor,1,0,0.0
hidden_premise-0517,hidden_premise,event,1,1,1.0
hidden_premise-0517,hidden_premise,time,1,0,0.0
hidden_premise-0517,hidden_premise,validity,1,0,0.0
hidden_premise-0517,hidden_premise,scope,1,0,0.0
hidden_premise-0517,hidden_premise,modality,1,1,1.0
hidden_premise-0517,hidden_premise,source_status,1,0,0.0
hidden_premise-0517,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0517,hidden_premise,world,1,1,1.0
hidden_premise-0518,hidden_premise,actor,1,0,0.0
hidden_premise-0518,hidden_premise,event,1,1,1.0
hidden_premise-0518,hidden_premise,time,1,0,0.0
hidden_premise-0518,hidden_premise,validity,1,0,0.0
hidden_premise-0518,hidden_premise,scope,1,0,0.0
hidden_premise-0518,hidden_premise,modality,1,1,1.0
hidden_premise-0518,hidden_premise,source_status,1,0,0.0
hidden_premise-0518,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0518,hidden_premise,world,1,1,1.0
hidden_premise-0519,hidden_premise,actor,1,0,0.0
hidden_premise-0519,hidden_premise,event,1,1,1.0
hidden_premise-0519,hidden_premise,time,1,0,0.0
hidden_premise-0519,hidden_premise,validity,1,0,0.0
hidden_premise-0519,hidden_premise,scope,1,0,0.0
hidden_premise-0519,hidden_premise,modality,1,1,1.0
hidden_premise-0519,hidden_premise,source_status,1,0,0.0
hidden_premise-0519,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0519,hidden_premise,world,1,1,1.0
hidden_premise-0520,hidden_premise,actor,1,0,0.0
hidden_premise-0520,hidden_premise,event,1,1,1.0
hidden_premise-0520,hidden_premise,time,1,0,0.0
hidden_premise-0520,hidden_premise,validity,1,0,0.0
hidden_premise-0520,hidden_premise,scope,1,0,0.0
hidden_premise-0520,hidden_premise,modality,1,1,1.0
hidden_premise-0520,hidden_premise,source_status,1,0,0.0
hidden_premise-0520,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0520,hidden_premise,world,1,1,1.0
hidden_premise-0521,hidden_premise,actor,1,0,0.0
hidden_premise-0521,hidden_premise,event,1,1,1.0
hidden_premise-0521,hidden_premise,time,1,0,0.0
hidden_premise-0521,hidden_premise,validity,1,0,0.0
hidden_premise-0521,hidden_premise,scope,1,0,0.0
hidden_premise-0521,hidden_premise,modality,1,1,1.0
hidden_premise-0521,hidden_premise,source_status,1,0,0.0
hidden_premise-0521,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0521,hidden_premise,world,1,1,1.0
hidden_premise-0522,hidden_premise,actor,1,0,0.0
hidden_premise-0522,hidden_premise,event,1,1,1.0
hidden_premise-0522,hidden_premise,time,1,0,0.0
hidden_premise-0522,hidden_premise,validity,1,0,0.0
hidden_premise-0522,hidden_premise,scope,1,0,0.0
hidden_premise-0522,hidden_premise,modality,1,1,1.0
hidden_premise-0522,hidden_premise,source_status,1,0,0.0
hidden_premise-0522,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0522,hidden_premise,world,1,1,1.0
hidden_premise-0523,hidden_premise,actor,1,0,0.0
hidden_premise-0523,hidden_premise,event,1,1,1.0
hidden_premise-0523,hidden_premise,time,1,0,0.0
hidden_premise-0523,hidden_premise,validity,1,0,0.0
hidden_premise-0523,hidden_premise,scope,1,0,0.0
hidden_premise-0523,hidden_premise,modality,1,1,1.0
hidden_premise-0523,hidden_premise,source_status,1,0,0.0
hidden_premise-0523,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0523,hidden_premise,world,1,1,1.0
hidden_premise-0524,hidden_premise,actor,1,0,0.0
hidden_premise-0524,hidden_premise,event,1,1,1.0
hidden_premise-0524,hidden_premise,time,1,0,0.0
hidden_premise-0524,hidden_premise,validity,1,0,0.0
hidden_premise-0524,hidden_premise,scope,1,0,0.0
hidden_premise-0524,hidden_premise,modality,1,1,1.0
hidden_premise-0524,hidden_premise,source_status,1,0,0.0
hidden_premise-0524,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0524,hidden_premise,world,1,1,1.0
hidden_premise-0525,hidden_premise,actor,1,0,0.0
hidden_premise-0525,hidden_premise,event,1,1,1.0
hidden_premise-0525,hidden_premise,time,1,0,0.0
hidden_premise-0525,hidden_premise,validity,1,0,0.0
hidden_premise-0525,hidden_premise,scope,1,0,0.0
hidden_premise-0525,hidden_premise,modality,1,1,1.0
hidden_premise-0525,hidden_premise,source_status,1,0,0.0
hidden_premise-0525,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0525,hidden_premise,world,1,1,1.0
hidden_premise-0526,hidden_premise,actor,1,0,0.0
hidden_premise-0526,hidden_premise,event,1,1,1.0
hidden_premise-0526,hidden_premise,time,1,0,0.0
hidden_premise-0526,hidden_premise,validity,1,0,0.0
hidden_premise-0526,hidden_premise,scope,1,0,0.0
hidden_premise-0526,hidden_premise,modality,1,1,1.0
hidden_premise-0526,hidden_premise,source_status,1,0,0.0
hidden_premise-0526,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0526,hidden_premise,world,1,1,1.0
hidden_premise-0527,hidden_premise,actor,1,0,0.0
hidden_premise-0527,hidden_premise,event,1,1,1.0
hidden_premise-0527,hidden_premise,time,1,0,0.0
hidden_premise-0527,hidden_premise,validity,1,0,0.0
hidden_premise-0527,hidden_premise,scope,1,0,0.0
hidden_premise-0527,hidden_premise,modality,1,1,1.0
hidden_premise-0527,hidden_premise,source_status,1,0,0.0
hidden_premise-0527,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0527,hidden_premise,world,1,1,1.0
hidden_premise-0528,hidden_premise,actor,1,0,0.0
hidden_premise-0528,hidden_premise,event,1,1,1.0
hidden_premise-0528,hidden_premise,time,1,0,0.0
hidden_premise-0528,hidden_premise,validity,1,0,0.0
hidden_premise-0528,hidden_premise,scope,1,0,0.0
hidden_premise-0528,hidden_premise,modality,1,1,1.0
hidden_premise-0528,hidden_premise,source_status,1,0,0.0
hidden_premise-0528,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0528,hidden_premise,world,1,1,1.0
hidden_premise-0529,hidden_premise,actor,1,0,0.0
hidden_premise-0529,hidden_premise,event,1,1,1.0
hidden_premise-0529,hidden_premise,time,1,0,0.0
hidden_premise-0529,hidden_premise,validity,1,0,0.0
hidden_premise-0529,hidden_premise,scope,1,0,0.0
hidden_premise-0529,hidden_premise,modality,1,1,1.0
hidden_premise-0529,hidden_premise,source_status,1,0,0.0
hidden_premise-0529,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0529,hidden_premise,world,1,1,1.0
hidden_premise-0530,hidden_premise,actor,1,0,0.0
hidden_premise-0530,hidden_premise,event,1,1,1.0
hidden_premise-0530,hidden_premise,time,1,0,0.0
hidden_premise-0530,hidden_premise,validity,1,0,0.0
hidden_premise-0530,hidden_premise,scope,1,0,0.0
hidden_premise-0530,hidden_premise,modality,1,1,1.0
hidden_premise-0530,hidden_premise,source_status,1,0,0.0
hidden_premise-0530,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0530,hidden_premise,world,1,1,1.0
hidden_premise-0531,hidden_premise,actor,1,0,0.0
hidden_premise-0531,hidden_premise,event,1,1,1.0
hidden_premise-0531,hidden_premise,time,1,0,0.0
hidden_premise-0531,hidden_premise,validity,1,0,0.0
hidden_premise-0531,hidden_premise,scope,1,0,0.0
hidden_premise-0531,hidden_premise,modality,1,1,1.0
hidden_premise-0531,hidden_premise,source_status,1,0,0.0
hidden_premise-0531,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0531,hidden_premise,world,1,1,1.0
hidden_premise-0532,hidden_premise,actor,1,0,0.0
hidden_premise-0532,hidden_premise,event,1,1,1.0
hidden_premise-0532,hidden_premise,time,1,0,0.0
hidden_premise-0532,hidden_premise,validity,1,0,0.0
hidden_premise-0532,hidden_premise,scope,1,0,0.0
hidden_premise-0532,hidden_premise,modality,1,1,1.0
hidden_premise-0532,hidden_premise,source_status,1,0,0.0
hidden_premise-0532,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0532,hidden_premise,world,1,1,1.0
hidden_premise-0533,hidden_premise,actor,1,0,0.0
hidden_premise-0533,hidden_premise,event,1,1,1.0
hidden_premise-0533,hidden_premise,time,1,0,0.0
hidden_premise-0533,hidden_premise,validity,1,0,0.0
hidden_premise-0533,hidden_premise,scope,1,0,0.0
hidden_premise-0533,hidden_premise,modality,1,1,1.0
hidden_premise-0533,hidden_premise,source_status,1,0,0.0
hidden_premise-0533,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0533,hidden_premise,world,1,1,1.0
hidden_premise-0534,hidden_premise,actor,1,0,0.0
hidden_premise-0534,hidden_premise,event,1,1,1.0
hidden_premise-0534,hidden_premise,time,1,0,0.0
hidden_premise-0534,hidden_premise,validity,1,0,0.0
hidden_premise-0534,hidden_premise,scope,1,0,0.0
hidden_premise-0534,hidden_premise,modality,1,1,1.0
hidden_premise-0534,hidden_premise,source_status,1,0,0.0
hidden_premise-0534,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0534,hidden_premise,world,1,1,1.0
hidden_premise-0535,hidden_premise,actor,1,0,0.0
hidden_premise-0535,hidden_premise,event,1,1,1.0
hidden_premise-0535,hidden_premise,time,1,0,0.0
hidden_premise-0535,hidden_premise,validity,1,0,0.0
hidden_premise-0535,hidden_premise,scope,1,0,0.0
hidden_premise-0535,hidden_premise,modality,1,1,1.0
hidden_premise-0535,hidden_premise,source_status,1,0,0.0
hidden_premise-0535,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0535,hidden_premise,world,1,1,1.0
hidden_premise-0536,hidden_premise,actor,1,0,0.0
hidden_premise-0536,hidden_premise,event,1,1,1.0
hidden_premise-0536,hidden_premise,time,1,0,0.0
hidden_premise-0536,hidden_premise,validity,1,0,0.0
hidden_premise-0536,hidden_premise,scope,1,0,0.0
hidden_premise-0536,hidden_premise,modality,1,1,1.0
hidden_premise-0536,hidden_premise,source_status,1,0,0.0
hidden_premise-0536,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0536,hidden_premise,world,1,1,1.0
hidden_premise-0537,hidden_premise,actor,1,0,0.0
hidden_premise-0537,hidden_premise,event,1,1,1.0
hidden_premise-0537,hidden_premise,time,1,0,0.0
hidden_premise-0537,hidden_premise,validity,1,0,0.0
hidden_premise-0537,hidden_premise,scope,1,0,0.0
hidden_premise-0537,hidden_premise,modality,1,1,1.0
hidden_premise-0537,hidden_premise,source_status,1,0,0.0
hidden_premise-0537,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0537,hidden_premise,world,1,1,1.0
hidden_premise-0538,hidden_premise,actor,1,0,0.0
hidden_premise-0538,hidden_premise,event,1,1,1.0
hidden_premise-0538,hidden_premise,time,1,0,0.0
hidden_premise-0538,hidden_premise,validity,1,0,0.0
hidden_premise-0538,hidden_premise,scope,1,0,0.0
hidden_premise-0538,hidden_premise,modality,1,1,1.0
hidden_premise-0538,hidden_premise,source_status,1,0,0.0
hidden_premise-0538,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0538,hidden_premise,world,1,1,1.0
hidden_premise-0539,hidden_premise,actor,1,0,0.0
hidden_premise-0539,hidden_premise,event,1,1,1.0
hidden_premise-0539,hidden_premise,time,1,0,0.0
hidden_premise-0539,hidden_premise,validity,1,0,0.0
hidden_premise-0539,hidden_premise,scope,1,0,0.0
hidden_premise-0539,hidden_premise,modality,1,1,1.0
hidden_premise-0539,hidden_premise,source_status,1,0,0.0
hidden_premise-0539,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0539,hidden_premise,world,1,1,1.0
hidden_premise-0540,hidden_premise,actor,1,0,0.0
hidden_premise-0540,hidden_premise,event,1,1,1.0
hidden_premise-0540,hidden_premise,time,1,0,0.0
hidden_premise-0540,hidden_premise,validity,1,0,0.0
hidden_premise-0540,hidden_premise,scope,1,0,0.0
hidden_premise-0540,hidden_premise,modality,1,1,1.0
hidden_premise-0540,hidden_premise,source_status,1,0,0.0
hidden_premise-0540,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0540,hidden_premise,world,1,1,1.0
hidden_premise-0541,hidden_premise,actor,1,0,0.0
hidden_premise-0541,hidden_premise,event,1,1,1.0
hidden_premise-0541,hidden_premise,time,1,0,0.0
hidden_premise-0541,hidden_premise,validity,1,0,0.0
hidden_premise-0541,hidden_premise,scope,1,0,0.0
hidden_premise-0541,hidden_premise,modality,1,1,1.0
hidden_premise-0541,hidden_premise,source_status,1,0,0.0
hidden_premise-0541,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0541,hidden_premise,world,1,1,1.0
hidden_premise-0542,hidden_premise,actor,1,0,0.0
hidden_premise-0542,hidden_premise,event,1,1,1.0
hidden_premise-0542,hidden_premise,time,1,0,0.0
hidden_premise-0542,hidden_premise,validity,1,0,0.0
hidden_premise-0542,hidden_premise,scope,1,0,0.0
hidden_premise-0542,hidden_premise,modality,1,1,1.0
hidden_premise-0542,hidden_premise,source_status,1,0,0.0
hidden_premise-0542,hidden_premise,observer_knowledge,1,1,1.0
hidden_premise-0542,hidden_premise,world,1,1,1.0
